Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1547774130.403429,92722,0,0
3,OrderStatus,1547774130.487823,2041,9,0
1,NewOrder,1547774130.487854,92968,1,0
1,NewOrder,1547774130.487908,93098,7,0
1,NewOrder,1547774130.487928,92725,5,0
1,NewOrder,1547774130.487960,92692,3,0
1,NewOrder,1547774130.487964,92752,2,0
1,NewOrder,1547774130.487970,334899,8,0
2,Payment,1547774130.488026,92663,4,0
1,NewOrder,1547774130.489360,91289,6,0
1,NewOrder,1547774130.489875,332936,9,0
1,NewOrder,1547774130.496168,326643,0,0
1,NewOrder,1547774130.580665,434275,6,0
1,NewOrder,1547774130.580666,434310,5,0
1,NewOrder,1547774130.580666,434277,3,0
2,Payment,1547774130.580702,434407,4,0
2,Payment,1547774130.580743,434313,2,0
2,Payment,1547774130.580836,434220,1,0
1,NewOrder,1547774130.581019,434088,7,0
2,Payment,1547774130.822839,309147,9,0
2,Payment,1547774130.822839,192707,0,0
1,NewOrder,1547774130.822880,309131,8,0
2,Payment,1547774131.014966,142790,3,0
2,Payment,1547774131.014966,143367,6,0
1,NewOrder,1547774131.014984,142758,5,0
2,Payment,1547774131.015080,142907,1,0
2,Payment,1547774131.015080,143186,2,0
2,Payment,1547774131.015123,142789,7,0
1,NewOrder,1547774131.015123,142779,4,0
1,NewOrder,1547774131.015557,142150,0,0
2,Payment,1547774131.132004,210952,9,0
4,Delivery,1547774131.132021,262139,8,0
2,Payment,1547774131.157728,236503,0,0
1,NewOrder,1547774131.157751,236401,5,0
2,Payment,1547774131.157768,236429,3,0
1,NewOrder,1547774131.157927,236119,4,0
2,Payment,1547774131.157930,236167,7,0
2,Payment,1547774131.157999,236593,1,0
2,Payment,1547774131.158282,236259,2,0
1,NewOrder,1547774131.158347,235733,6,0
1,NewOrder,1547774131.342982,201025,9,0
2,Payment,1547774131.394066,158770,4,0
2,Payment,1547774131.394092,158843,6,0
5,StockLevel,1547774131.394113,5911,7,0
1,NewOrder,1547774131.394167,158684,5,0
1,NewOrder,1547774131.394167,158931,8,0
1,NewOrder,1547774131.394207,158787,3,0
1,NewOrder,1547774131.394242,158972,0,0
2,Payment,1547774131.394558,158351,2,0
2,Payment,1547774131.394607,158288,1,0
1,NewOrder,1547774131.400042,152867,7,0
3,OrderStatus,1547774131.544029,2747,9,0
1,NewOrder,1547774131.546790,240648,9,0
5,StockLevel,1547774131.552863,5875,5,0
5,StockLevel,1547774131.552868,3276,4,0
2,Payment,1547774131.552903,234535,1,0
2,Payment,1547774131.552930,235376,2,0
2,Payment,1547774131.552930,234550,7,0
1,NewOrder,1547774131.552965,234518,6,0
2,Payment,1547774131.553010,235196,3,0
1,NewOrder,1547774131.553115,235187,8,0
1,NewOrder,1547774131.553224,234289,0,0
1,NewOrder,1547774131.556160,231999,4,0
2,Payment,1547774131.558748,229435,5,0
2,Payment,1547774131.787466,150036,1,0
1,NewOrder,1547774131.787466,418389,9,0
1,NewOrder,1547774131.787496,418461,7,0
1,NewOrder,1547774131.787498,417983,6,0
1,NewOrder,1547774131.787531,417788,0,0
1,NewOrder,1547774131.788173,417232,4,0
1,NewOrder,1547774131.788204,417143,5,0
1,NewOrder,1547774131.788230,417662,3,0
2,Payment,1547774131.788315,417413,8,0
1,NewOrder,1547774131.788323,416996,2,0
1,NewOrder,1547774131.937524,276156,1,0
1,NewOrder,1547774132.205341,75848,2,0
1,NewOrder,1547774132.205341,84490,0,0
