Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1547805140.887283,18284,2,0
1,NewOrder,1547805140.887370,18272,8,0
2,Payment,1547805140.887396,18154,3,0
1,NewOrder,1547805140.887442,18112,1,0
2,Payment,1547805140.896524,18783,9,0
2,Payment,1547805140.896612,18699,6,0
1,NewOrder,1547805140.896621,503298,0,0
1,NewOrder,1547805140.896630,18907,5,0
1,NewOrder,1547805140.896640,18838,4,0
1,NewOrder,1547805140.896655,18740,7,0
1,NewOrder,1547805140.905565,494278,3,0
2,Payment,1547805140.905566,494142,1,0
2,Payment,1547805140.905575,494472,2,0
1,NewOrder,1547805140.905654,494274,8,0
2,Payment,1547805140.915318,977579,9,0
2,Payment,1547805140.915330,977651,6,0
1,NewOrder,1547805140.915411,977923,7,0
1,NewOrder,1547805140.915489,977460,4,0
4,Delivery,1547805140.915549,977868,5,0
1,NewOrder,1547805141.399735,945535,1,0
1,NewOrder,1547805141.399870,945575,3,0
1,NewOrder,1547805141.399931,944654,0,0
1,NewOrder,1547805141.399936,945393,8,0
1,NewOrder,1547805141.400057,945452,2,0
1,NewOrder,1547805141.892921,710658,9,0
2,Payment,1547805141.892958,710746,4,0
2,Payment,1547805141.892991,710820,6,0
2,Payment,1547805141.893343,710582,7,0
2,Payment,1547805141.893442,710636,5,0
1,NewOrder,1547805142.344609,451099,0,0
2,Payment,1547805142.345282,450307,1,0
2,Payment,1547805142.345354,450147,8,0
2,Payment,1547805142.345459,450130,3,0
2,Payment,1547805142.345520,450134,2,0
1,NewOrder,1547805142.603601,501383,9,0
2,Payment,1547805142.603717,501129,4,0
1,NewOrder,1547805142.603823,501040,6,0
2,Payment,1547805142.603943,500813,7,0
2,Payment,1547805142.604090,500707,5,0
1,NewOrder,1547805142.795529,393962,8,0
1,NewOrder,1547805142.795603,393878,1,0
2,Payment,1547805142.795603,394001,3,0
1,NewOrder,1547805142.795669,393836,2,0
1,NewOrder,1547805142.795725,393736,0,0
2,Payment,1547805143.104780,119342,7,0
4,Delivery,1547805143.104806,119716,5,0
2,Payment,1547805143.104858,119247,4,0
1,NewOrder,1547805143.104872,119268,6,0
1,NewOrder,1547805143.104993,119121,9,0
1,NewOrder,1547805143.189487,44091,1,0
2,Payment,1547805143.189488,44072,0,0
2,Payment,1547805143.189500,43972,8,0
1,NewOrder,1547805143.189518,44011,2,0
2,Payment,1547805143.189614,44037,3,0
2,Payment,1547805143.224126,18261,4,0
2,Payment,1547805143.224126,18259,9,0
2,Payment,1547805143.224129,18257,7,0
1,NewOrder,1547805143.224149,18565,6,0
2,Payment,1547805143.224530,18178,5,0
2,Payment,1547805143.233487,18140,8,0
1,NewOrder,1547805143.233538,18165,2,0
4,Delivery,1547805143.233571,27111,0,0
1,NewOrder,1547805143.233587,18064,1,0
2,Payment,1547805143.233659,17967,3,0
1,NewOrder,1547805143.242402,18261,4,0
2,Payment,1547805143.242402,18259,7,0
2,Payment,1547805143.242402,18258,9,0
2,Payment,1547805143.242719,17944,5,0
2,Payment,1547805143.242725,18014,6,0
1,NewOrder,1547805143.251641,27129,3,0
2,Payment,1547805143.251641,27124,8,0
1,NewOrder,1547805143.251661,27119,1,0
2,Payment,1547805143.251714,27068,2,0
1,NewOrder,1547805143.260679,28307,7,0
1,NewOrder,1547805143.260681,28328,9,0
2,Payment,1547805143.260685,28323,5,0
1,NewOrder,1547805143.260685,28287,4,0
1,NewOrder,1547805143.260705,28260,0,0
1,NewOrder,1547805143.260752,28207,6,0
1,NewOrder,1547805143.278777,20498,8,0
1,NewOrder,1547805143.278780,20630,3,0
1,NewOrder,1547805143.278790,20551,1,0
2,Payment,1547805143.278795,20415,2,0
1,NewOrder,1547805143.288969,44651,6,0
2,Payment,1547805143.288980,44776,0,0
1,NewOrder,1547805143.288997,79173,4,0
1,NewOrder,1547805143.289001,44692,7,0
1,NewOrder,1547805143.289019,44682,5,0
2,Payment,1547805143.289086,44548,9,0
5,StockLevel,1547805143.299233,3345,2,0
5,StockLevel,1547805143.299286,2589,8,0
1,NewOrder,1547805143.299353,68848,1,0
2,Payment,1547805143.299421,68711,3,0
1,NewOrder,1547805143.301892,66349,8,0
1,NewOrder,1547805143.302614,65566,2,0
2,Payment,1547805143.333662,210576,9,0
1,NewOrder,1547805143.333665,210687,6,0
5,StockLevel,1547805143.333706,4542,7,0
1,NewOrder,1547805143.333713,210500,5,0
5,StockLevel,1547805143.333767,4897,0,0
2,Payment,1547805143.338264,205827,7,0
1,NewOrder,1547805143.338686,205425,0,0
1,NewOrder,1547805143.368144,4640,3,0
1,NewOrder,1547805143.368179,660658,4,0
1,NewOrder,1547805143.368190,660646,2,0
2,Payment,1547805143.368208,660556,1,0
1,NewOrder,1547805143.368250,660587,8,0
2,Payment,1547805143.372793,655971,3,0
1,NewOrder,1547805143.544109,802916,7,0
1,NewOrder,1547805143.544121,802653,0,0
1,NewOrder,1547805143.544223,802723,5,0
2,Payment,1547805143.544251,802424,9,0
1,NewOrder,1547805143.544362,802561,6,0
2,Payment,1547805144.028791,710559,1,0
1,NewOrder,1547805144.028791,711243,3,0
2,Payment,1547805144.028847,710125,2,0
2,Payment,1547805144.028848,710120,4,0
2,Payment,1547805144.028850,710252,8,0
3,OrderStatus,1547805144.346696,1629,9,0
1,NewOrder,1547805144.346797,427682,0,0
1,NewOrder,1547805144.346934,427451,6,0
1,NewOrder,1547805144.346958,427398,5,0
1,NewOrder,1547805144.347036,427464,7,0
1,NewOrder,1547805144.348337,426234,9,0
1,NewOrder,1547805144.738986,286974,2,0
2,Payment,1547805144.738986,286748,4,0
1,NewOrder,1547805144.739111,286913,8,0
1,NewOrder,1547805144.739361,286203,1,0
2,Payment,1547805144.740051,285775,3,0
1,NewOrder,1547805144.774368,402299,5,0
1,NewOrder,1547805144.774393,402283,6,0
2,Payment,1547805144.774486,402331,0,0
2,Payment,1547805144.774512,402049,7,0
5,StockLevel,1547805144.774583,3433,9,0
3,OrderStatus,1547805144.778028,143748,9,0
1,NewOrder,1547805144.921788,254879,9,0
1,NewOrder,1547805145.025577,160627,1,0
1,NewOrder,1547805145.025749,160476,4,0
2,Payment,1547805145.025838,160403,3,0
1,NewOrder,1547805145.025972,160463,2,0
1,NewOrder,1547805145.026035,160274,8,0
2,Payment,1547805145.176582,35688,7,0
2,Payment,1547805145.176689,35682,5,0
4,Delivery,1547805145.176693,45105,6,0
2,Payment,1547805145.176725,35553,9,0
1,NewOrder,1547805145.176827,35550,0,0
2,Payment,1547805145.186217,35601,1,0
1,NewOrder,1547805145.186239,35577,4,0
2,Payment,1547805145.186251,35610,3,0
2,Payment,1547805145.186327,35597,8,0
1,NewOrder,1547805145.186448,35236,2,0
1,NewOrder,1547805145.212282,35118,7,0
2,Payment,1547805145.212292,35142,9,0
2,Payment,1547805145.212384,34958,5,0
1,NewOrder,1547805145.212389,35079,0,0
1,NewOrder,1547805145.221694,52250,2,0
2,Payment,1547805145.221807,52127,6,0
2,Payment,1547805145.221825,52044,4,0
1,NewOrder,1547805145.221830,51996,1,0
2,Payment,1547805145.221870,51976,3,0
1,NewOrder,1547805145.221937,52021,8,0
3,OrderStatus,1547805145.247353,1326,5,0
1,NewOrder,1547805145.247411,35323,7,0
2,Payment,1547805145.247443,35083,9,0
2,Payment,1547805145.247475,35053,0,0
1,NewOrder,1547805145.248690,33836,5,0
1,NewOrder,1547805145.273839,19207,1,0
1,NewOrder,1547805145.273866,28292,3,0
1,NewOrder,1547805145.273880,28427,4,0
5,StockLevel,1547805145.273943,3556,6,0
2,Payment,1547805145.273954,19084,2,0
1,NewOrder,1547805145.273968,28231,8,0
5,StockLevel,1547805145.277509,3587,6,0
2,Payment,1547805145.281105,21068,6,0
1,NewOrder,1547805145.282541,19883,9,0
2,Payment,1547805145.282541,19872,5,0
2,Payment,1547805145.282545,19979,0,0
2,Payment,1547805145.282745,19831,7,0
1,NewOrder,1547805145.293050,17954,2,0
3,OrderStatus,1547805145.293061,1677,1,0
1,NewOrder,1547805145.294748,26965,1,0
2,Payment,1547805145.302171,19542,3,0
1,NewOrder,1547805145.302190,19764,6,0
1,NewOrder,1547805145.302209,19748,8,0
5,StockLevel,1547805145.302316,5713,4,0
2,Payment,1547805145.302422,19305,5,0
2,Payment,1547805145.302436,19544,9,0
1,NewOrder,1547805145.302534,19426,0,0
1,NewOrder,1547805145.302586,19367,7,0
1,NewOrder,1547805145.308051,81197,4,0
1,NewOrder,1547805145.311012,114233,2,0
1,NewOrder,1547805145.321737,103567,3,0
1,NewOrder,1547805145.321739,103997,1,0
1,NewOrder,1547805145.321739,103630,5,0
3,OrderStatus,1547805145.321966,1142,8,0
3,OrderStatus,1547805145.321967,943,7,0
1,NewOrder,1547805145.321970,103631,6,0
1,NewOrder,1547805145.321973,103572,0,0
1,NewOrder,1547805145.321987,103256,9,0
1,NewOrder,1547805145.322918,102451,7,0
2,Payment,1547805145.323120,102188,8,0
2,Payment,1547805145.389263,44351,4,0
1,NewOrder,1547805145.425254,168867,2,0
2,Payment,1547805145.425254,168639,9,0
3,OrderStatus,1547805145.425315,1826,3,0
2,Payment,1547805145.425318,168420,8,0
5,StockLevel,1547805145.425385,5552,7,0
1,NewOrder,1547805145.425390,168637,5,0
1,NewOrder,1547805145.425557,510943,0,0
2,Payment,1547805145.425612,168405,6,0
5,StockLevel,1547805145.425750,5873,1,0
1,NewOrder,1547805145.427155,509503,3,0
1,NewOrder,1547805145.430957,6337,7,0
2,Payment,1547805145.431642,162386,1,0
1,NewOrder,1547805145.433625,503038,4,0
1,NewOrder,1547805145.437306,499308,7,0
1,NewOrder,1547805145.593754,685388,8,0
2,Payment,1547805145.593912,685166,9,0
2,Payment,1547805145.594029,685450,6,0
1,NewOrder,1547805145.594044,684956,1,0
2,Payment,1547805145.594046,684955,5,0
1,NewOrder,1547805145.594131,685160,2,0
2,Payment,1547805145.936519,768125,0,0
1,NewOrder,1547805145.936623,768032,7,0
1,NewOrder,1547805145.936666,768117,3,0
3,OrderStatus,1547805145.936671,2083,4,0
2,Payment,1547805145.938765,765770,4,0
1,NewOrder,1547805146.279027,903394,1,0
1,NewOrder,1547805146.279028,903529,5,0
5,StockLevel,1547805146.279089,3103,9,0
1,NewOrder,1547805146.279152,903269,8,0
5,StockLevel,1547805146.279300,5612,2,0
2,Payment,1547805146.279489,903078,6,0
1,NewOrder,1547805146.282213,900248,9,0
2,Payment,1547805146.284931,897650,2,0
2,Payment,1547805146.704553,1002951,4,0
2,Payment,1547805146.704653,1002929,0,0
2,Payment,1547805146.704663,1002872,7,0
1,NewOrder,1547805146.704792,1002923,3,0
2,Payment,1547805147.182444,825352,8,0
2,Payment,1547805147.182444,825462,1,0
2,Payment,1547805147.182483,825641,9,0
2,Payment,1547805147.182565,825451,5,0
2,Payment,1547805147.182576,825432,6,0
1,NewOrder,1547805147.182587,825432,2,0
2,Payment,1547805147.707518,326739,4,0
1,NewOrder,1547805147.707543,326639,7,0
2,Payment,1547805147.707592,326509,0,0
1,NewOrder,1547805147.707723,326490,3,0
2,Payment,1547805148.007824,60504,8,0
2,Payment,1547805148.007926,60608,1,0
1,NewOrder,1547805148.008025,60409,6,0
2,Payment,1547805148.008030,60320,5,0
1,NewOrder,1547805148.008038,60401,2,0
2,Payment,1547805148.008135,60255,9,0
2,Payment,1547805148.034109,51849,0,0
3,OrderStatus,1547805148.034195,11586,7,0
1,NewOrder,1547805148.034224,51634,3,0
2,Payment,1547805148.034265,51585,4,0
2,Payment,1547805148.045798,40055,7,0
1,NewOrder,1547805148.068348,51823,8,0
2,Payment,1547805148.068360,51865,5,0
2,Payment,1547805148.068399,51918,9,0
1,NewOrder,1547805148.068443,5646,6,0
1,NewOrder,1547805148.068453,51801,2,0
1,NewOrder,1547805148.068545,51716,1,0
2,Payment,1547805148.074100,46152,6,0
1,NewOrder,1547805148.085867,51978,4,0
2,Payment,1547805148.085868,52179,7,0
1,NewOrder,1547805148.085872,51973,3,0
2,Payment,1547805148.085967,51878,0,0
1,NewOrder,1547805148.120181,51733,8,0
2,Payment,1547805148.120239,51634,5,0
1,NewOrder,1547805148.120266,51802,6,0
1,NewOrder,1547805148.120269,51606,2,0
2,Payment,1547805148.120274,51847,1,0
2,Payment,1547805148.120325,51662,9,0
1,NewOrder,1547805148.137918,43661,0,0
1,NewOrder,1547805148.137918,42772,4,0
2,Payment,1547805148.137918,42772,3,0
2,Payment,1547805148.138055,42686,7,0
5,StockLevel,1547805148.171895,4861,2,0
3,OrderStatus,1547805148.171897,1978,5,0
2,Payment,1547805148.171924,26815,8,0
2,Payment,1547805148.171996,26644,9,0
2,Payment,1547805148.172078,26629,6,0
2,Payment,1547805148.172133,26547,1,0
2,Payment,1547805148.173883,24823,5,0
2,Payment,1547805148.176771,21900,2,0
1,NewOrder,1547805148.180703,52867,4,0
1,NewOrder,1547805148.180704,52798,3,0
3,OrderStatus,1547805148.180754,1492,7,0
1,NewOrder,1547805148.181591,51947,0,0
1,NewOrder,1547805148.182261,51217,7,0
1,NewOrder,1547805148.198651,52251,9,0
1,NewOrder,1547805148.198690,52213,2,0
2,Payment,1547805148.198690,52241,1,0
1,NewOrder,1547805148.198725,52205,6,0
2,Payment,1547805148.198725,52344,5,0
2,Payment,1547805148.198750,52240,8,0
1,NewOrder,1547805148.233493,43589,7,0
1,NewOrder,1547805148.233516,43567,3,0
3,OrderStatus,1547805148.233551,1435,0,0
1,NewOrder,1547805148.233584,43559,4,0
1,NewOrder,1547805148.234994,41995,0,0
2,Payment,1547805148.250913,103041,9,0
2,Payment,1547805148.250914,103177,2,0
1,NewOrder,1547805148.250943,103092,1,0
2,Payment,1547805148.250947,103077,6,0
1,NewOrder,1547805148.251000,102950,8,0
3,OrderStatus,1547805148.251079,1572,5,0
4,Delivery,1547805148.252664,101331,5,0
2,Payment,1547805148.277004,119487,0,0
2,Payment,1547805148.277097,119537,3,0
4,Delivery,1547805148.277097,119461,7,0
2,Payment,1547805148.277153,119438,4,0
2,Payment,1547805148.353961,459803,8,0
2,Payment,1547805148.353967,459745,9,0
1,NewOrder,1547805148.354010,459890,5,0
2,Payment,1547805148.354040,459836,6,0
2,Payment,1547805148.354047,459737,1,0
5,StockLevel,1547805148.354105,4349,2,0
2,Payment,1547805148.358467,455388,2,0
2,Payment,1547805148.396505,742836,0,0
2,Payment,1547805148.396568,742900,7,0
1,NewOrder,1547805148.396601,742956,4,0
2,Payment,1547805148.396681,742910,3,0
1,NewOrder,1547805148.813732,727224,9,0
2,Payment,1547805148.813775,726885,8,0
1,NewOrder,1547805148.813797,727320,1,0
2,Payment,1547805148.813863,727195,2,0
5,StockLevel,1547805148.813886,5028,6,0
2,Payment,1547805148.813912,726887,5,0
2,Payment,1547805148.818932,721776,6,0
2,Payment,1547805149.139366,409983,0,0
2,Payment,1547805149.139480,409814,7,0
5,StockLevel,1547805149.139572,382851,4,0
2,Payment,1547805149.139607,409765,3,0
1,NewOrder,1547805149.522448,26799,4,0
1,NewOrder,1547805149.540669,76841,8,0
2,Payment,1547805149.540715,34400,6,0
4,Delivery,1547805149.540819,76839,5,0
2,Payment,1547805149.540967,34339,9,0
2,Payment,1547805149.541070,34068,2,0
2,Payment,1547805149.541131,34085,1,0
2,Payment,1547805149.549283,68258,4,0
1,NewOrder,1547805149.549304,68129,7,0
2,Payment,1547805149.549360,68043,0,0
1,NewOrder,1547805149.549381,68219,3,0
1,NewOrder,1547805149.575129,60734,6,0
2,Payment,1547805149.575162,60493,2,0
2,Payment,1547805149.575225,60522,1,0
5,StockLevel,1547805149.575319,2906,9,0
4,Delivery,1547805149.578235,57440,9,0
1,NewOrder,1547805149.617450,52795,7,0
2,Payment,1547805149.617457,52560,0,0
2,Payment,1547805149.617524,52516,8,0
2,Payment,1547805149.617550,52547,4,0
4,Delivery,1547805149.617612,52502,3,0
1,NewOrder,1547805149.617671,52314,5,0
2,Payment,1547805149.635666,43442,2,0
3,OrderStatus,1547805149.635685,10868,9,0
3,OrderStatus,1547805149.635764,1501,1,0
1,NewOrder,1547805149.635871,43263,6,0
1,NewOrder,1547805149.637275,41717,1,0
1,NewOrder,1547805149.646561,32687,9,0
2,Payment,1547805149.669995,18217,5,0
3,OrderStatus,1547805149.670028,1533,0,0
2,Payment,1547805149.670051,18154,8,0
2,Payment,1547805149.670109,18095,4,0
1,NewOrder,1547805149.670132,26975,3,0
2,Payment,1547805149.670258,18032,7,0
1,NewOrder,1547805149.671572,25458,0,0
2,Payment,1547805149.679003,18026,1,0
2,Payment,1547805149.679120,18050,2,0
1,NewOrder,1547805149.679146,17923,6,0
2,Payment,1547805149.679257,17861,9,0
5,StockLevel,1547805149.688215,3596,4,0
2,Payment,1547805149.688216,17433,8,0
2,Payment,1547805149.688220,17412,5,0
2,Payment,1547805149.688302,17368,7,0
2,Payment,1547805149.691829,13888,4,0
2,Payment,1547805149.697037,17821,1,0
1,NewOrder,1547805149.697040,18149,0,0
2,Payment,1547805149.697079,17778,6,0
2,Payment,1547805149.697117,17744,3,0
2,Payment,1547805149.697128,17735,9,0
1,NewOrder,1547805149.697182,27439,2,0
1,NewOrder,1547805149.705644,18869,5,0
2,Payment,1547805149.705658,18838,8,0
2,Payment,1547805149.705683,18938,7,0
1,NewOrder,1547805149.705730,553871,4,0
2,Payment,1547805149.714869,543999,1,0
2,Payment,1547805149.714876,544029,6,0
1,NewOrder,1547805149.714878,544784,3,0
2,Payment,1547805149.714879,544669,9,0
3,OrderStatus,1547805149.715198,1215,0,0
1,NewOrder,1547805149.716421,5954,0,0
2,Payment,1547805149.722385,537163,0,0
5,StockLevel,1547805149.724505,4509,8,0
2,Payment,1547805149.724522,927999,5,0
1,NewOrder,1547805149.724634,927866,2,0
2,Payment,1547805149.724638,927717,7,0
1,NewOrder,1547805149.729027,923688,8,0
1,NewOrder,1547805150.258893,719553,1,0
3,OrderStatus,1547805150.258915,1844,6,0
2,Payment,1547805150.259559,718365,0,0
1,NewOrder,1547805150.259565,718927,9,0
2,Payment,1547805150.259609,718397,4,0
2,Payment,1547805150.259675,718249,3,0
1,NewOrder,1547805150.260774,717150,6,0
2,Payment,1547805150.652380,934164,7,0
2,Payment,1547805150.652519,934026,2,0
2,Payment,1547805150.652533,934012,5,0
2,Payment,1547805150.652726,933819,8,0
1,NewOrder,1547805150.977946,1017630,6,0
2,Payment,1547805150.977946,1017668,3,0
2,Payment,1547805150.977947,1017870,0,0
3,OrderStatus,1547805150.978015,1872,4,0
5,StockLevel,1547805150.978455,3558,1,0
2,Payment,1547805150.978508,1017516,9,0
1,NewOrder,1547805150.979897,1015834,4,0
2,Payment,1547805150.982028,1013743,1,0
1,NewOrder,1547805151.586565,1076739,7,0
1,NewOrder,1547805151.586565,1076739,8,0
5,StockLevel,1547805151.586565,332118,2,0
1,NewOrder,1547805151.586568,1076887,5,0
1,NewOrder,1547805151.918708,4232,2,0
2,Payment,1547805151.922956,740507,2,0
1,NewOrder,1547805151.995587,1093893,6,0
1,NewOrder,1547805151.995625,1093855,3,0
1,NewOrder,1547805151.995747,1094325,4,0
2,Payment,1547805151.995782,1093698,1,0
5,StockLevel,1547805151.995833,3947,0,0
1,NewOrder,1547805151.996037,1094086,9,0
2,Payment,1547805151.999796,1089756,0,0
2,Payment,1547805152.663322,577122,8,0
1,NewOrder,1547805152.663322,577052,7,0
2,Payment,1547805152.663471,576797,5,0
1,NewOrder,1547805152.663478,576855,2,0
2,Payment,1547805153.089506,218191,3,0
1,NewOrder,1547805153.089506,218201,1,0
3,OrderStatus,1547805153.089506,1534,6,0
2,Payment,1547805153.089561,218218,0,0
1,NewOrder,1547805153.090087,217610,4,0
2,Payment,1547805153.090144,217598,9,0
2,Payment,1547805153.091053,216643,6,0
5,StockLevel,1547805153.240287,3921,5,0
2,Payment,1547805153.240341,318489,2,0
1,NewOrder,1547805153.240383,318638,7,0
2,Payment,1547805153.240459,318376,8,0
2,Payment,1547805153.244219,314610,5,0
1,NewOrder,1547805153.307723,268919,3,0
2,Payment,1547805153.307724,268837,4,0
2,Payment,1547805153.307726,268922,6,0
1,NewOrder,1547805153.307730,268818,1,0
1,NewOrder,1547805153.307765,268979,9,0
2,Payment,1547805153.307789,268758,0,0
1,NewOrder,1547805153.558851,93447,2,0
2,Payment,1547805153.558851,93328,5,0
2,Payment,1547805153.558851,93351,8,0
1,NewOrder,1547805153.559033,93146,7,0
2,Payment,1547805153.576564,102102,0,0
4,Delivery,1547805153.576564,102116,1,0
5,StockLevel,1547805153.576569,3125,4,0
2,Payment,1547805153.576662,102004,6,0
1,NewOrder,1547805153.576667,102085,3,0
2,Payment,1547805153.576754,102030,9,0
1,NewOrder,1547805153.579705,99009,4,0
1,NewOrder,1547805153.652203,135648,7,0
5,StockLevel,1547805153.652203,4437,5,0
1,NewOrder,1547805153.652211,135640,8,0
1,NewOrder,1547805153.652307,135543,2,0
2,Payment,1547805153.656664,131187,5,0
1,NewOrder,1547805153.678682,335761,6,0
3,OrderStatus,1547805153.678682,1063,0,0
1,NewOrder,1547805153.678688,335778,1,0
2,Payment,1547805153.678724,335611,4,0
1,NewOrder,1547805153.678772,335881,3,0
1,NewOrder,1547805153.678793,335808,9,0
1,NewOrder,1547805153.679756,334603,0,0
2,Payment,1547805153.787885,285487,8,0
1,NewOrder,1547805153.787885,285623,2,0
1,NewOrder,1547805153.787893,285463,7,0
1,NewOrder,1547805153.787898,285979,5,0
3,OrderStatus,1547805154.014364,41060,4,0
2,Payment,1547805154.014373,78431,0,0
1,NewOrder,1547805154.014457,78394,6,0
2,Payment,1547805154.014475,78290,1,0
2,Payment,1547805154.014623,78212,9,0
1,NewOrder,1547805154.014665,78293,3,0
2,Payment,1547805154.055441,37414,4,0
2,Payment,1547805154.073372,45497,7,0
2,Payment,1547805154.073381,45596,8,0
5,StockLevel,1547805154.073517,3251,2,0
2,Payment,1547805154.073884,44986,5,0
2,Payment,1547805154.076778,42209,2,0
1,NewOrder,1547805154.092813,44271,1,0
1,NewOrder,1547805154.092815,44419,0,0
1,NewOrder,1547805154.092845,44427,9,0
1,NewOrder,1547805154.092860,44706,6,0
1,NewOrder,1547805154.092863,44247,4,0
1,NewOrder,1547805154.092966,44308,3,0
1,NewOrder,1547805154.118891,68675,5,0
2,Payment,1547805154.118891,68740,7,0
1,NewOrder,1547805154.118999,68486,8,0
2,Payment,1547805154.118999,68560,2,0
2,Payment,1547805154.137097,60102,1,0
1,NewOrder,1547805154.137122,59959,4,0
1,NewOrder,1547805154.137247,60108,0,0
1,NewOrder,1547805154.137284,59863,3,0
1,NewOrder,1547805154.137325,59951,9,0
1,NewOrder,1547805154.137577,59563,6,0
1,NewOrder,1547805154.187499,19092,8,0
1,NewOrder,1547805154.187572,18994,2,0
1,NewOrder,1547805154.187583,19277,5,0
1,NewOrder,1547805154.187639,18916,7,0
2,Payment,1547805154.197090,19279,4,0
4,Delivery,1547805154.197150,35746,6,0
1,NewOrder,1547805154.197156,19216,3,0
2,Payment,1547805154.197207,19200,1,0
1,NewOrder,1547805154.197290,19036,9,0
1,NewOrder,1547805154.197365,18955,0,0
1,NewOrder,1547805154.206564,26291,7,0
2,Payment,1547805154.206575,26195,2,0
1,NewOrder,1547805154.206599,26180,8,0
1,NewOrder,1547805154.206872,25959,5,0
2,Payment,1547805154.216330,26025,0,0
1,NewOrder,1547805154.216339,26012,9,0
1,NewOrder,1547805154.216381,25949,4,0
1,NewOrder,1547805154.216383,26061,3,0
1,NewOrder,1547805154.216416,25902,1,0
2,Payment,1547805154.232782,18690,2,0
1,NewOrder,1547805154.232793,18574,8,0
2,Payment,1547805154.232842,18579,5,0
2,Payment,1547805154.232865,18667,7,0
1,NewOrder,1547805154.232905,18466,6,0
1,NewOrder,1547805154.242336,18659,1,0
2,Payment,1547805154.242345,18706,4,0
5,StockLevel,1547805154.242369,3911,9,0
2,Payment,1547805154.242369,18594,0,0
1,NewOrder,1547805154.242456,769909,3,0
1,NewOrder,1547805154.246295,766114,9,0
1,NewOrder,1547805154.251377,760874,6,0
2,Payment,1547805154.251377,760797,8,0
1,NewOrder,1547805154.251431,760789,5,0
1,NewOrder,1547805154.251483,760930,2,0
3,OrderStatus,1547805154.251542,1134,7,0
2,Payment,1547805154.252683,759719,7,0
1,NewOrder,1547805154.260975,1335083,0,0
1,NewOrder,1547805154.261009,1334971,1,0
2,Payment,1547805154.261064,1334876,4,0
1,NewOrder,1547805155.012202,1451522,8,0
3,OrderStatus,1547805155.012230,1504,5,0
2,Payment,1547805155.012260,1451736,6,0
2,Payment,1547805155.012381,1451224,3,0
1,NewOrder,1547805155.012415,1451432,7,0
2,Payment,1547805155.012421,1451305,9,0
2,Payment,1547805155.012430,1451175,2,0
2,Payment,1547805155.013747,1449936,5,0
2,Payment,1547805155.595961,1159742,4,0
1,NewOrder,1547805155.595990,1159875,1,0
2,Payment,1547805155.596070,1159538,0,0
1,NewOrder,1547805156.463630,326557,2,0
2,Payment,1547805156.463630,326369,3,0
2,Payment,1547805156.463692,326269,5,0
2,Payment,1547805156.463732,326382,8,0
2,Payment,1547805156.463736,326608,9,0
1,NewOrder,1547805156.463855,326079,7,0
2,Payment,1547805156.464019,326297,6,0
2,Payment,1547805156.755629,76071,0,0
2,Payment,1547805156.755721,75954,4,0
2,Payment,1547805156.755878,75683,1,0
2,Payment,1547805156.789947,67794,7,0
1,NewOrder,1547805156.789974,68073,5,0
1,NewOrder,1547805156.790012,68298,3,0
2,Payment,1547805156.790127,67607,8,0
1,NewOrder,1547805156.790200,67574,2,0
2,Payment,1547805156.790324,67579,6,0
1,NewOrder,1547805156.790355,67458,9,0
5,StockLevel,1547805156.831573,5408,1,0
1,NewOrder,1547805156.831684,34962,4,0
1,NewOrder,1547805156.831707,34785,0,0
2,Payment,1547805156.837000,29582,1,0
1,NewOrder,1547805156.857757,19699,8,0
1,NewOrder,1547805156.857758,19747,7,0
4,Delivery,1547805156.857786,29083,2,0
1,NewOrder,1547805156.857823,19636,9,0
1,NewOrder,1547805156.857910,28955,6,0
1,NewOrder,1547805156.858060,28839,5,0
2,Payment,1547805156.858323,19159,3,0
4,Delivery,1547805156.866509,29291,0,0
2,Payment,1547805156.866593,20299,1,0
2,Payment,1547805156.866654,20213,4,0
2,Payment,1547805156.877470,18306,9,0
2,Payment,1547805156.877471,18258,8,0
2,Payment,1547805156.877500,18235,3,0
1,NewOrder,1547805156.877517,18218,7,0
2,Payment,1547805156.886884,17928,4,0
1,NewOrder,1547805156.886885,18010,2,0
1,NewOrder,1547805156.886886,17912,6,0
1,NewOrder,1547805156.886903,17996,1,0
1,NewOrder,1547805156.886909,17874,5,0
2,Payment,1547805156.895741,17728,8,0
2,Payment,1547805156.895756,17720,7,0
2,Payment,1547805156.895756,17796,3,0
5,StockLevel,1547805156.895790,2559,9,0
5,StockLevel,1547805156.895808,4205,0,0
2,Payment,1547805156.898358,15086,9,0
1,NewOrder,1547805156.900025,23409,0,0
1,NewOrder,1547805156.904792,18631,5,0
1,NewOrder,1547805156.904811,27913,6,0
2,Payment,1547805156.904824,18670,4,0
1,NewOrder,1547805156.904905,18523,2,0
4,Delivery,1547805156.904914,27831,1,0
1,NewOrder,1547805156.913459,19280,9,0
2,Payment,1547805156.913481,19236,8,0
1,NewOrder,1547805156.913487,19258,7,0
2,Payment,1547805156.913562,19255,3,0
1,NewOrder,1547805156.923435,18682,5,0
1,NewOrder,1547805156.923445,28290,2,0
1,NewOrder,1547805156.923446,18675,0,0
1,NewOrder,1547805156.923505,28192,4,0
1,NewOrder,1547805156.932731,18988,8,0
1,NewOrder,1547805156.932733,18921,6,0
2,Payment,1547805156.932751,18888,9,0
2,Payment,1547805156.932755,18894,1,0
1,NewOrder,1547805156.932755,18979,7,0
