Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,Delivery,1547807072.363695,27153,9,0
1,NewOrder,1547807072.363765,27083,3,0
1,NewOrder,1547807072.363849,26998,1,0
4,Delivery,1547807072.363877,28288,8,0
1,NewOrder,1547807072.363901,26946,0,0
1,NewOrder,1547807072.380804,335638,7,0
1,NewOrder,1547807072.380805,335737,5,0
1,NewOrder,1547807072.380806,335838,4,0
1,NewOrder,1547807072.380821,335622,6,0
1,NewOrder,1547807072.390876,526611,0,0
2,Payment,1547807072.390876,526611,9,0
1,NewOrder,1547807072.390876,526763,3,0
1,NewOrder,1547807072.390876,526567,1,0
2,Payment,1547807072.390896,526533,2,0
4,Delivery,1547807072.392181,525369,8,0
1,NewOrder,1547807072.716470,226755,6,0
2,Payment,1547807072.716470,226772,7,0
2,Payment,1547807072.716559,226772,5,0
1,NewOrder,1547807072.716660,226588,4,0
2,Payment,1547807072.917445,51440,2,0
1,NewOrder,1547807072.917451,51492,1,0
1,NewOrder,1547807072.917496,51439,9,0
2,Payment,1547807072.917497,51447,0,0
1,NewOrder,1547807072.917561,51399,8,0
1,NewOrder,1547807072.917686,51361,3,0
1,NewOrder,1547807072.943245,75969,6,0
1,NewOrder,1547807072.943304,75788,4,0
2,Payment,1547807072.943305,75767,7,0
2,Payment,1547807072.943339,75644,5,0
2,Payment,1547807072.968898,67530,2,0
2,Payment,1547807072.968944,67395,9,0
2,Payment,1547807072.968952,67525,1,0
1,NewOrder,1547807072.968952,67467,0,0
2,Payment,1547807072.968966,152879,8,0
2,Payment,1547807072.969055,153001,3,0
2,Payment,1547807073.018997,43007,5,0
1,NewOrder,1547807073.019083,42919,7,0
1,NewOrder,1547807073.019100,42897,4,0
2,Payment,1547807073.019226,42802,6,0
4,Delivery,1547807073.036348,85486,9,0
1,NewOrder,1547807073.036427,85413,0,0
2,Payment,1547807073.036436,478262,2,0
2,Payment,1547807073.036483,85362,1,0
1,NewOrder,1547807073.062026,76783,4,0
1,NewOrder,1547807073.062026,76755,7,0
1,NewOrder,1547807073.062026,76786,5,0
2,Payment,1547807073.062043,76766,6,0
1,NewOrder,1547807073.121855,392448,0,0
1,NewOrder,1547807073.121855,392489,9,0
2,Payment,1547807073.121856,392326,1,0
2,Payment,1547807073.121856,392468,8,0
1,NewOrder,1547807073.122080,392264,3,0
2,Payment,1547807073.138807,509375,7,0
2,Payment,1547807073.138820,509461,4,0
1,NewOrder,1547807073.138820,509665,6,0
1,NewOrder,1547807073.138833,509534,5,0
2,Payment,1547807073.514199,209871,1,0
2,Payment,1547807073.514313,643995,0,0
1,NewOrder,1547807073.514333,209563,8,0
2,Payment,1547807073.514354,209638,3,0
1,NewOrder,1547807073.514354,209634,9,0
1,NewOrder,1547807073.514706,209145,2,0
1,NewOrder,1547807073.648201,476180,7,0
1,NewOrder,1547807073.648292,476049,4,0
3,OrderStatus,1547807073.648378,33595,5,0
1,NewOrder,1547807073.648495,475850,6,0
1,NewOrder,1547807073.681988,442328,5,0
2,Payment,1547807073.723864,434304,2,0
4,Delivery,1547807073.723907,434309,8,0
2,Payment,1547807073.723998,434254,9,0
1,NewOrder,1547807073.724002,476902,3,0
2,Payment,1547807073.724080,510893,1,0
1,NewOrder,1547807074.124336,76567,5,0
1,NewOrder,1547807074.124352,76495,4,0
5,StockLevel,1547807074.124359,20003,6,0
1,NewOrder,1547807074.124391,76408,7,0
1,NewOrder,1547807074.144381,56517,6,0
1,NewOrder,1547807074.158181,76783,2,0
1,NewOrder,1547807074.158262,76670,9,0
2,Payment,1547807074.158296,76638,8,0
2,Payment,1547807074.158316,127385,0,0
2,Payment,1547807074.200818,59341,7,0
1,NewOrder,1547807074.200857,59301,4,0
2,Payment,1547807074.200909,119323,6,0
1,NewOrder,1547807074.200916,59188,5,0
1,NewOrder,1547807074.200916,59196,3,0
2,Payment,1547807074.234950,50674,8,0
1,NewOrder,1547807074.234966,50661,9,0
2,Payment,1547807074.234974,50615,2,0
2,Payment,1547807074.234983,427520,1,0
1,NewOrder,1547807074.260118,60125,5,0
4,Delivery,1547807074.260121,60844,3,0
1,NewOrder,1547807074.260171,60090,7,0
2,Payment,1547807074.260178,60056,4,0
2,Payment,1547807074.285603,376901,2,0
1,NewOrder,1547807074.285634,377173,8,0
1,NewOrder,1547807074.285639,377127,9,0
2,Payment,1547807074.285711,402958,0,0
1,NewOrder,1547807074.320251,359514,4,0
1,NewOrder,1547807074.320252,359524,6,0
1,NewOrder,1547807074.320275,359590,5,0
1,NewOrder,1547807074.320275,359620,7,0
1,NewOrder,1547807074.320989,358774,3,0
1,NewOrder,1547807074.662523,26220,1,0
1,NewOrder,1547807074.662523,26081,2,0
2,Payment,1547807074.662777,25983,9,0
3,OrderStatus,1547807074.662817,2148,8,0
1,NewOrder,1547807074.664977,165952,8,0
1,NewOrder,1547807074.679780,151079,3,0
2,Payment,1547807074.679780,150918,4,0
1,NewOrder,1547807074.679785,169121,6,0
5,StockLevel,1547807074.679907,4989,5,0
2,Payment,1547807074.679909,150826,7,0
2,Payment,1547807074.684917,189023,5,0
1,NewOrder,1547807074.688631,160107,2,0
2,Payment,1547807074.688682,160102,0,0
4,Delivery,1547807074.688755,159958,1,0
2,Payment,1547807074.688774,160382,9,0
2,Payment,1547807074.830715,244063,4,0
2,Payment,1547807074.830746,43294,7,0
2,Payment,1547807074.830868,43108,3,0
2,Payment,1547807074.830940,59867,8,0
2,Payment,1547807074.848727,42100,1,0
2,Payment,1547807074.848748,225869,2,0
2,Payment,1547807074.848794,442937,0,0
1,NewOrder,1547807074.848930,41910,6,0
2,Payment,1547807074.849165,442647,9,0
2,Payment,1547807074.873959,784809,5,0
2,Payment,1547807074.873990,784880,3,0
1,NewOrder,1547807074.874050,200524,7,0
1,NewOrder,1547807074.890819,401025,8,0
1,NewOrder,1547807074.890837,401080,1,0
1,NewOrder,1547807074.890850,400944,6,0
1,NewOrder,1547807075.074604,584095,7,0
2,Payment,1547807075.074629,1252047,2,0
1,NewOrder,1547807075.074791,584063,4,0
1,NewOrder,1547807075.291755,542613,0,0
2,Payment,1547807075.291805,542649,6,0
1,NewOrder,1547807075.291821,542522,9,0
2,Payment,1547807075.291856,542487,8,0
1,NewOrder,1547807075.291927,542416,1,0
2,Payment,1547807075.658728,751391,7,0
1,NewOrder,1547807075.658781,667579,5,0
2,Payment,1547807075.658867,667621,4,0
5,StockLevel,1547807075.658881,5254,3,0
2,Payment,1547807075.664151,1171376,3,0
1,NewOrder,1547807075.834358,575772,1,0
1,NewOrder,1547807075.834358,575582,8,0
1,NewOrder,1547807075.834358,575668,9,0
1,NewOrder,1547807075.834379,575810,0,0
2,Payment,1547807075.834465,1026542,6,0
1,NewOrder,1547807076.326388,509167,5,0
2,Payment,1547807076.326503,509025,4,0
1,NewOrder,1547807076.326686,509084,2,0
2,Payment,1547807076.409961,450932,8,0
1,NewOrder,1547807076.410040,450844,9,0
2,Payment,1547807076.410129,543300,7,0
2,Payment,1547807076.410140,450752,1,0
2,Payment,1547807076.410199,543233,0,0
2,Payment,1547807076.835546,92327,4,0
2,Payment,1547807076.835547,92294,3,0
1,NewOrder,1547807076.835566,92261,5,0
1,NewOrder,1547807076.835796,92116,2,0
5,StockLevel,1547807076.860900,3880,9,0
2,Payment,1547807076.860902,168213,1,0
1,NewOrder,1547807076.860903,92481,8,0
1,NewOrder,1547807076.861018,92421,6,0
2,Payment,1547807076.864795,88644,9,0
2,Payment,1547807076.927843,75729,5,0
5,StockLevel,1547807076.927858,2568,3,0
2,Payment,1547807076.927885,318129,4,0
2,Payment,1547807076.927930,75598,2,0
2,Payment,1547807076.930438,315687,3,0
1,NewOrder,1547807076.953400,75820,8,0
1,NewOrder,1547807076.953445,75745,7,0
2,Payment,1547807076.953452,326301,0,0
1,NewOrder,1547807076.953454,75703,6,0
1,NewOrder,1547807076.953454,75633,9,0
1,NewOrder,1547807077.003544,242741,2,0
1,NewOrder,1547807077.003595,242544,5,0
2,Payment,1547807077.029102,250634,9,0
2,Payment,1547807077.029126,318030,1,0
1,NewOrder,1547807077.029166,250593,6,0
1,NewOrder,1547807077.029201,250581,7,0
1,NewOrder,1547807077.029249,250509,8,0
2,Payment,1547807077.246031,75328,4,0
1,NewOrder,1547807077.246135,75302,3,0
1,NewOrder,1547807077.246149,75210,5,0
1,NewOrder,1547807077.246297,75170,2,0
1,NewOrder,1547807077.279753,67476,9,0
2,Payment,1547807077.279769,118192,0,0
2,Payment,1547807077.279773,67406,8,0
1,NewOrder,1547807077.279773,67405,6,0
2,Payment,1547807077.279799,67768,7,0
2,Payment,1547807077.321376,50843,5,0
2,Payment,1547807077.321382,152454,4,0
2,Payment,1547807077.321449,50755,3,0
1,NewOrder,1547807077.321481,50692,2,0
2,Payment,1547807077.347170,410458,1,0
2,Payment,1547807077.347194,50777,8,0
1,NewOrder,1547807077.347195,50830,6,0
2,Payment,1547807077.347251,410474,9,0
1,NewOrder,1547807077.347579,50344,7,0
4,Delivery,1547807077.372187,101781,2,0
1,NewOrder,1547807077.372213,101683,3,0
1,NewOrder,1547807077.372228,101798,5,0
1,NewOrder,1547807077.397943,359786,7,0
2,Payment,1547807077.397971,435480,0,0
1,NewOrder,1547807077.397984,359636,8,0
1,NewOrder,1547807077.398038,359813,6,0
1,NewOrder,1547807077.473856,325715,4,0
2,Payment,1547807077.473908,325663,3,0
1,NewOrder,1547807077.473976,325805,2,0
2,Payment,1547807077.474040,325629,5,0
1,NewOrder,1547807077.757641,75768,8,0
2,Payment,1547807077.757641,93016,1,0
2,Payment,1547807077.757737,75623,9,0
2,Payment,1547807077.757739,75622,7,0
1,NewOrder,1547807077.757863,75986,6,0
1,NewOrder,1547807077.799594,42065,4,0
1,NewOrder,1547807077.799594,42089,3,0
2,Payment,1547807077.799680,42128,5,0
1,NewOrder,1547807077.799791,41867,2,0
1,NewOrder,1547807077.833377,17411,7,0
2,Payment,1547807077.833377,17253,9,0
1,NewOrder,1547807077.833421,42944,8,0
3,OrderStatus,1547807077.833464,2110,0,0
2,Payment,1547807077.833861,16849,6,0
1,NewOrder,1547807077.835588,15262,0,0
2,Payment,1547807077.841679,34742,2,0
1,NewOrder,1547807077.841693,43560,3,0
1,NewOrder,1547807077.841698,43418,4,0
1,NewOrder,1547807077.841817,34685,5,0
1,NewOrder,1547807077.850678,35343,9,0
2,Payment,1547807077.850684,34612,1,0
1,NewOrder,1547807077.850721,34493,6,0
2,Payment,1547807077.850800,34408,7,0
2,Payment,1547807077.850860,53005,0,0
4,Delivery,1547807077.876380,18125,8,0
4,Delivery,1547807077.876433,27571,2,0
2,Payment,1547807077.876514,18014,5,0
2,Payment,1547807077.885130,27598,4,0
1,NewOrder,1547807077.885221,18665,7,0
3,OrderStatus,1547807077.885227,2412,6,0
2,Payment,1547807077.885266,18700,3,0
1,NewOrder,1547807077.885311,18550,1,0
1,NewOrder,1547807077.886032,26568,9,0
4,Delivery,1547807077.887648,25001,6,0
1,NewOrder,1547807077.894518,18076,8,0
2,Payment,1547807077.894540,36065,5,0
2,Payment,1547807077.903873,17110,1,0
2,Payment,1547807077.903875,35660,0,0
2,Payment,1547807077.903895,17194,7,0
2,Payment,1547807077.903976,16993,3,0
2,Payment,1547807077.904028,35554,2,0
1,NewOrder,1547807077.912607,17816,8,0
2,Payment,1547807077.912620,17918,9,0
1,NewOrder,1547807077.912663,17801,6,0
4,Delivery,1547807077.912737,17685,4,0
1,NewOrder,1547807077.920982,18509,3,0
4,Delivery,1547807077.920994,36530,1,0
1,NewOrder,1547807077.921101,18445,7,0
2,Payment,1547807077.930438,17912,4,0
2,Payment,1547807077.930439,36044,8,0
2,Payment,1547807077.930475,17878,6,0
2,Payment,1547807077.930547,17841,9,0
1,NewOrder,1547807077.930631,27062,5,0
2,Payment,1547807077.939509,18029,3,0
1,NewOrder,1547807077.939546,18117,0,0
1,NewOrder,1547807077.939553,18022,7,0
4,Delivery,1547807077.939601,26801,2,0
1,NewOrder,1547807077.948370,26748,4,0
2,Payment,1547807077.948370,18048,6,0
2,Payment,1547807077.948399,35204,9,0
2,Payment,1547807077.957537,17602,1,0
1,NewOrder,1547807077.957549,6226,3,0
2,Payment,1547807077.957585,26098,7,0
1,NewOrder,1547807077.957675,17470,0,0
1,NewOrder,1547807077.957709,17500,5,0
1,NewOrder,1547807077.963786,19847,3,0
2,Payment,1547807077.966411,17214,2,0
2,Payment,1547807077.966430,34893,6,0
2,Payment,1547807077.966492,34837,8,0
1,NewOrder,1547807077.975133,17183,4,0
1,NewOrder,1547807077.975151,17293,1,0
2,Payment,1547807077.975155,17167,0,0
2,Payment,1547807077.975225,17138,5,0
2,Payment,1547807077.983615,34687,9,0
2,Payment,1547807077.983637,17707,2,0
1,NewOrder,1547807077.983643,26034,3,0
5,StockLevel,1547807077.983695,6153,7,0
2,Payment,1547807077.989864,28436,7,0
1,NewOrder,1547807077.992327,26040,4,0
5,StockLevel,1547807077.992333,2786,0,0
