Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1547803281.063782,15042,0,0
3,OrderStatus,1547803281.068628,2422,8,0
1,NewOrder,1547803281.068642,20087,6,0
2,Payment,1547803281.068651,20076,4,0
1,NewOrder,1547803281.068725,20003,1,0
2,Payment,1547803281.071074,17719,8,0
1,NewOrder,1547803281.078838,228564,0,0
2,Payment,1547803281.078862,227790,7,0
1,NewOrder,1547803281.078867,228746,9,0
2,Payment,1547803281.078938,228817,3,0
1,NewOrder,1547803281.078952,228552,5,0
2,Payment,1547803281.088743,227457,1,0
2,Payment,1547803281.088743,227452,4,0
1,NewOrder,1547803281.088745,227461,6,0
1,NewOrder,1547803281.088747,227455,2,0
1,NewOrder,1547803281.088807,227460,8,0
2,Payment,1547803281.306668,18640,7,0
1,NewOrder,1547803281.307412,17990,0,0
1,NewOrder,1547803281.307515,17917,5,0
2,Payment,1547803281.307621,17721,9,0
2,Payment,1547803281.307763,17650,3,0
2,Payment,1547803281.316208,285200,4,0
1,NewOrder,1547803281.316216,285260,1,0
2,Payment,1547803281.316219,285213,2,0
3,OrderStatus,1547803281.316219,2275,6,0
1,NewOrder,1547803281.316288,285217,8,0
2,Payment,1547803281.318506,282902,6,0
2,Payment,1547803281.325324,895436,7,0
1,NewOrder,1547803281.325352,895408,9,0
1,NewOrder,1547803281.325413,895403,0,0
1,NewOrder,1547803281.325424,895529,3,0
4,Delivery,1547803281.325441,895479,5,0
2,Payment,1547803281.601440,677952,4,0
5,StockLevel,1547803281.601441,3119,6,0
2,Payment,1547803281.601444,677621,2,0
2,Payment,1547803281.601486,677699,1,0
2,Payment,1547803281.601516,677554,8,0
2,Payment,1547803281.604571,674516,6,0
1,NewOrder,1547803282.220784,76790,9,0
2,Payment,1547803282.220784,76752,7,0
1,NewOrder,1547803282.220826,76714,0,0
2,Payment,1547803282.220933,76643,5,0
1,NewOrder,1547803282.220966,76570,3,0
1,NewOrder,1547803282.279083,52840,8,0
2,Payment,1547803282.279083,52691,2,0
2,Payment,1547803282.279112,52579,6,0
2,Payment,1547803282.279194,52544,1,0
1,NewOrder,1547803282.279400,52527,4,0
2,Payment,1547803282.297555,44607,3,0
1,NewOrder,1547803282.297555,44611,7,0
4,Delivery,1547803282.297555,44643,0,0
1,NewOrder,1547803282.297584,44662,9,0
2,Payment,1547803282.297585,44696,5,0
2,Payment,1547803282.331718,19538,6,0
1,NewOrder,1547803282.331749,19679,1,0
3,OrderStatus,1547803282.331789,1379,2,0
2,Payment,1547803282.331933,19259,8,0
2,Payment,1547803282.331943,19485,4,0
2,Payment,1547803282.333179,17983,2,0
1,NewOrder,1547803282.342178,30896,3,0
1,NewOrder,1547803282.342179,30808,7,0
1,NewOrder,1547803282.342208,19208,0,0
2,Payment,1547803282.342258,19144,9,0
1,NewOrder,1547803282.342295,30647,5,0
2,Payment,1547803282.351178,21790,2,0
5,StockLevel,1547803282.351207,5472,8,0
1,NewOrder,1547803282.351269,21704,6,0
2,Payment,1547803282.351448,21484,1,0
5,StockLevel,1547803282.351448,4956,4,0
1,NewOrder,1547803282.356423,16612,4,0
2,Payment,1547803282.356692,16240,8,0
1,NewOrder,1547803282.361414,20344,9,0
5,StockLevel,1547803282.361428,3370,0,0
1,NewOrder,1547803282.364817,16942,0,0
1,NewOrder,1547803282.372945,18646,8,0
2,Payment,1547803282.372945,18784,1,0
1,NewOrder,1547803282.372954,27396,5,0
2,Payment,1547803282.372993,18732,2,0
2,Payment,1547803282.372993,18669,6,0
1,NewOrder,1547803282.372999,18602,7,0
2,Payment,1547803282.373046,18552,4,0
2,Payment,1547803282.373087,18564,3,0
2,Payment,1547803282.381774,18681,9,0
1,NewOrder,1547803282.381774,18576,0,0
1,NewOrder,1547803282.391601,19233,8,0
2,Payment,1547803282.391608,19320,4,0
2,Payment,1547803282.391609,19335,7,0
3,OrderStatus,1547803282.391670,1669,3,0
1,NewOrder,1547803282.391677,28311,6,0
1,NewOrder,1547803282.391734,19144,2,0
2,Payment,1547803282.391739,19238,1,0
1,NewOrder,1547803282.393350,26624,3,0
1,NewOrder,1547803282.400362,19613,0,0
2,Payment,1547803282.400362,19733,5,0
1,NewOrder,1547803282.400466,19609,9,0
2,Payment,1547803282.410853,18601,8,0
3,OrderStatus,1547803282.410888,1227,2,0
2,Payment,1547803282.410940,18548,4,0
1,NewOrder,1547803282.410957,18529,7,0
2,Payment,1547803282.410989,18443,1,0
1,NewOrder,1547803282.412123,17356,2,0
1,NewOrder,1547803282.419987,28727,3,0
2,Payment,1547803282.419987,18764,0,0
2,Payment,1547803282.420000,18884,6,0
1,NewOrder,1547803282.420085,18621,9,0
2,Payment,1547803282.420109,18634,5,0
1,NewOrder,1547803282.429444,27753,1,0
1,NewOrder,1547803282.429470,19164,8,0
2,Payment,1547803282.429493,19144,2,0
1,NewOrder,1547803282.429499,19087,4,0
1,NewOrder,1547803282.429501,27731,7,0
2,Payment,1547803282.438719,18447,9,0
2,Payment,1547803282.438757,18496,5,0
2,Payment,1547803282.438761,18416,0,0
2,Payment,1547803282.438896,18302,6,0
3,OrderStatus,1547803282.448601,3477,4,0
3,OrderStatus,1547803282.448647,1493,8,0
1,NewOrder,1547803282.448650,17663,2,0
2,Payment,1547803282.448728,17997,3,0
2,Payment,1547803282.450151,16224,8,0
1,NewOrder,1547803282.452096,633976,4,0
1,NewOrder,1547803282.457179,837609,9,0
2,Payment,1547803282.457194,628798,0,0
2,Payment,1547803282.457218,628830,1,0
1,NewOrder,1547803282.457219,628791,6,0
2,Payment,1547803282.457268,628923,5,0
1,NewOrder,1547803282.457280,837562,7,0
2,Payment,1547803282.466337,828464,2,0
1,NewOrder,1547803282.466385,828481,8,0
5,StockLevel,1547803282.466734,2894,3,0
2,Payment,1547803282.469643,825292,3,0
2,Payment,1547803283.086017,642982,0,0
1,NewOrder,1547803283.086021,642953,6,0
1,NewOrder,1547803283.086058,642940,1,0
2,Payment,1547803283.086085,643171,4,0
2,Payment,1547803283.086200,642775,5,0
1,NewOrder,1547803283.294807,677498,9,0
2,Payment,1547803283.294810,676829,2,0
2,Payment,1547803283.294851,676788,7,0
2,Payment,1547803283.294874,677173,8,0
1,NewOrder,1547803283.294943,676697,3,0
1,NewOrder,1547803283.728993,809933,5,0
2,Payment,1547803283.728994,809988,6,0
1,NewOrder,1547803283.729008,809986,1,0
2,Payment,1547803283.729013,809882,0,0
2,Payment,1547803283.729265,809616,4,0
1,NewOrder,1547803283.971665,767894,7,0
2,Payment,1547803283.971665,767943,3,0
3,OrderStatus,1547803283.971665,1172,2,0
2,Payment,1547803283.972057,767482,8,0
2,Payment,1547803283.972315,767373,9,0
1,NewOrder,1547803283.972845,766665,2,0
2,Payment,1547803284.538897,209084,4,0
5,StockLevel,1547803284.538906,157993,0,0
3,OrderStatus,1547803284.538936,158831,5,0
2,Payment,1547803284.538992,209053,6,0
1,NewOrder,1547803284.539001,208995,1,0
2,Payment,1547803284.696915,51036,0,0
2,Payment,1547803284.697775,50149,5,0
1,NewOrder,1547803284.739521,18201,2,0
1,NewOrder,1547803284.739548,24814,8,0
1,NewOrder,1547803284.739569,18147,7,0
2,Payment,1547803284.739619,18119,3,0
1,NewOrder,1547803284.739699,18012,9,0
5,StockLevel,1547803284.747940,3487,5,0
1,NewOrder,1547803284.747962,19557,0,0
4,Delivery,1547803284.747991,31966,4,0
2,Payment,1547803284.748006,19699,1,0
2,Payment,1547803284.748059,19601,6,0
1,NewOrder,1547803284.751439,16223,5,0
1,NewOrder,1547803284.757723,22243,9,0
4,Delivery,1547803284.757728,32236,7,0
5,StockLevel,1547803284.757734,5815,2,0
1,NewOrder,1547803284.757747,22237,3,0
1,NewOrder,1547803284.763571,26375,2,0
2,Payment,1547803284.764373,15593,8,0
2,Payment,1547803284.767537,22281,0,0
2,Payment,1547803284.767677,22100,6,0
1,NewOrder,1547803284.767683,22191,5,0
1,NewOrder,1547803284.767716,22087,1,0
1,NewOrder,1547803284.779977,19568,4,0
2,Payment,1547803284.779977,19569,9,0
1,NewOrder,1547803284.779980,19560,8,0
1,NewOrder,1547803284.779992,19481,3,0
2,Payment,1547803284.789796,61516,6,0
1,NewOrder,1547803284.789813,61590,1,0
2,Payment,1547803284.789834,61622,0,0
5,StockLevel,1547803284.789887,4050,5,0
4,Delivery,1547803284.789957,87460,2,0
2,Payment,1547803284.789971,61516,7,0
2,Payment,1547803284.793950,57513,5,0
1,NewOrder,1547803284.799486,78021,3,0
2,Payment,1547803284.799554,77754,8,0
2,Payment,1547803284.799561,77862,4,0
1,NewOrder,1547803284.799568,77789,9,0
1,NewOrder,1547803284.851333,46532,6,0
1,NewOrder,1547803284.851416,46727,1,0
4,Delivery,1547803284.851471,46577,0,0
1,NewOrder,1547803284.851477,46403,5,0
2,Payment,1547803284.851498,46437,7,0
1,NewOrder,1547803284.877323,438808,8,0
2,Payment,1547803284.877366,438765,9,0
2,Payment,1547803284.877432,438707,2,0
5,StockLevel,1547803284.877435,5596,4,0
1,NewOrder,1547803284.877525,438607,3,0
1,NewOrder,1547803284.883050,433082,4,0
2,Payment,1547803284.897880,694876,6,0
1,NewOrder,1547803284.897897,694821,5,0
1,NewOrder,1547803284.897952,694804,7,0
1,NewOrder,1547803284.898059,694620,0,0
2,Payment,1547803284.898154,694755,1,0
1,NewOrder,1547803285.316190,686762,3,0
2,Payment,1547803285.316193,686983,2,0
2,Payment,1547803285.316198,686582,9,0
3,OrderStatus,1547803285.316208,1401,8,0
1,NewOrder,1547803285.316225,686625,4,0
1,NewOrder,1547803285.317618,685163,8,0
2,Payment,1547803285.592705,602793,0,0
1,NewOrder,1547803285.592736,602673,5,0
2,Payment,1547803285.592772,602638,6,0
2,Payment,1547803285.592772,602567,7,0
2,Payment,1547803285.592923,602607,1,0
2,Payment,1547803286.002801,643259,8,0
2,Payment,1547803286.002801,643189,9,0
3,OrderStatus,1547803286.002860,9882,4,0
1,NewOrder,1547803286.002965,643164,3,0
1,NewOrder,1547803286.003184,642937,2,0
2,Payment,1547803286.012761,633316,4,0
1,NewOrder,1547803286.195353,868726,7,0
1,NewOrder,1547803286.195428,868583,5,0
2,Payment,1547803286.195429,868920,6,0
2,Payment,1547803286.195513,868497,0,0
1,NewOrder,1547803286.195542,868789,1,0
1,NewOrder,1547803286.646009,428715,9,0
1,NewOrder,1547803286.646069,431367,8,0
1,NewOrder,1547803286.646088,428523,4,0
1,NewOrder,1547803286.646132,428479,2,0
1,NewOrder,1547803286.646135,428639,3,0
1,NewOrder,1547803287.064031,29310,5,0
1,NewOrder,1547803287.064031,29056,0,0
1,NewOrder,1547803287.064104,29197,7,0
1,NewOrder,1547803287.064341,28843,1,0
1,NewOrder,1547803287.064359,28776,6,0
1,NewOrder,1547803287.074633,37605,4,0
2,Payment,1547803287.074633,37585,2,0
5,StockLevel,1547803287.074736,4499,9,0
1,NewOrder,1547803287.074782,37533,3,0
2,Payment,1547803287.077448,34870,8,0
2,Payment,1547803287.079243,32975,9,0
2,Payment,1547803287.093097,186592,0,0
1,NewOrder,1547803287.093200,186732,1,0
2,Payment,1547803287.093203,186528,6,0
2,Payment,1547803287.093308,186414,7,0
1,NewOrder,1547803287.093352,186530,5,0
1,NewOrder,1547803287.112228,235245,2,0
2,Payment,1547803287.112228,235162,9,0
1,NewOrder,1547803287.112246,235230,4,0
1,NewOrder,1547803287.112325,235151,3,0
2,Payment,1547803287.112327,235066,8,0
1,NewOrder,1547803287.279703,77695,0,0
1,NewOrder,1547803287.279732,77730,7,0
3,OrderStatus,1547803287.279741,49882,6,0
1,NewOrder,1547803287.279896,77493,5,0
2,Payment,1547803287.279942,77475,1,0
1,NewOrder,1547803287.329639,27763,6,0
1,NewOrder,1547803287.347408,20248,9,0
2,Payment,1547803287.347408,20404,8,0
1,NewOrder,1547803287.347486,20168,3,0
1,NewOrder,1547803287.347487,20172,4,0
2,Payment,1547803287.347494,20183,2,0
1,NewOrder,1547803287.357399,19554,5,0
2,Payment,1547803287.357425,19424,6,0
2,Payment,1547803287.357428,19639,0,0
2,Payment,1547803287.357429,19529,1,0
1,NewOrder,1547803287.357471,19490,7,0
2,Payment,1547803287.367666,18876,3,0
2,Payment,1547803287.367668,18800,9,0
5,StockLevel,1547803287.367673,2941,4,0
4,Delivery,1547803287.367689,30311,2,0
2,Payment,1547803287.367829,18645,8,0
5,StockLevel,1547803287.370626,3782,4,0
2,Payment,1547803287.374419,23462,4,0
1,NewOrder,1547803287.376871,21064,6,0
2,Payment,1547803287.376964,20953,5,0
1,NewOrder,1547803287.376974,21027,1,0
4,Delivery,1547803287.376975,43410,7,0
5,StockLevel,1547803287.377086,4873,0,0
1,NewOrder,1547803287.381980,38530,0,0
1,NewOrder,1547803287.386482,33948,9,0
2,Payment,1547803287.386484,33900,8,0
1,NewOrder,1547803287.386558,33892,3,0
2,Payment,1547803287.397892,32199,4,0
1,NewOrder,1547803287.397932,32174,5,0
2,Payment,1547803287.397945,32160,6,0
1,NewOrder,1547803287.398015,32171,1,0
1,NewOrder,1547803287.398017,32139,2,0
1,NewOrder,1547803287.420396,44019,8,0
2,Payment,1547803287.420397,43978,7,0
2,Payment,1547803287.420441,43933,9,0
2,Payment,1547803287.420460,43993,3,0
1,NewOrder,1547803287.420525,43977,0,0
1,NewOrder,1547803287.430103,52608,4,0
1,NewOrder,1547803287.430122,52589,6,0
1,NewOrder,1547803287.430122,52593,5,0
2,Payment,1547803287.430171,52605,2,0
1,NewOrder,1547803287.430197,52607,1,0
1,NewOrder,1547803287.464395,52557,9,0
2,Payment,1547803287.464395,52589,7,0
1,NewOrder,1547803287.464424,52528,8,0
2,Payment,1547803287.464461,52669,3,0
2,Payment,1547803287.464521,52458,0,0
2,Payment,1547803287.482735,43693,6,0
3,OrderStatus,1547803287.482735,1414,4,0
4,Delivery,1547803287.482790,43637,2,0
1,NewOrder,1547803287.482796,43818,5,0
2,Payment,1547803287.482815,43709,1,0
2,Payment,1547803287.484159,42179,4,0
1,NewOrder,1547803287.516978,19482,9,0
1,NewOrder,1547803287.516979,19549,8,0
1,NewOrder,1547803287.516999,19524,7,0
2,Payment,1547803287.516999,19513,0,0
1,NewOrder,1547803287.517171,313062,3,0
2,Payment,1547803287.526363,303666,4,0
2,Payment,1547803287.526444,302953,6,0
1,NewOrder,1547803287.526445,303787,2,0
2,Payment,1547803287.526536,303559,1,0
1,NewOrder,1547803287.526623,303496,5,0
4,Delivery,1547803287.536485,669415,9,0
1,NewOrder,1547803287.536529,669555,0,0
1,NewOrder,1547803287.536536,669469,7,0
1,NewOrder,1547803287.536539,669348,8,0
2,Payment,1547803287.829498,719313,6,0
1,NewOrder,1547803287.830051,718911,4,0
1,NewOrder,1547803287.830114,718769,1,0
2,Payment,1547803287.830138,718617,5,0
1,NewOrder,1547803287.830252,718589,2,0
2,Payment,1547803287.830253,718750,3,0
1,NewOrder,1547803288.205917,394442,9,0
2,Payment,1547803288.205917,394755,8,0
1,NewOrder,1547803288.206018,394472,7,0
1,NewOrder,1547803288.206116,394109,0,0
1,NewOrder,1547803288.548770,128445,5,0
1,NewOrder,1547803288.548824,128517,6,0
1,NewOrder,1547803288.548866,128266,2,0
1,NewOrder,1547803288.548894,128587,1,0
2,Payment,1547803288.548974,127997,4,0
1,NewOrder,1547803288.549014,128668,3,0
4,Delivery,1547803288.600243,336327,0,0
2,Payment,1547803288.600380,336181,9,0
2,Payment,1547803288.600518,335999,7,0
1,NewOrder,1547803288.600684,336034,8,0
2,Payment,1547803288.676982,568856,4,0
1,NewOrder,1547803288.677166,568852,2,0
2,Payment,1547803288.677223,568881,5,0
1,NewOrder,1547803288.677348,568577,6,0
2,Payment,1547803288.677501,568582,1,0
1,NewOrder,1547803288.677692,568358,3,0
1,NewOrder,1547803288.936540,351795,7,0
1,NewOrder,1547803288.936580,351824,9,0
1,NewOrder,1547803288.936582,351763,0,0
2,Payment,1547803288.936730,351509,8,0
1,NewOrder,1547803289.245864,69468,4,0
1,NewOrder,1547803289.245934,69758,6,0
1,NewOrder,1547803289.246024,69516,2,0
1,NewOrder,1547803289.246090,69357,1,0
2,Payment,1547803289.246123,69246,5,0
1,NewOrder,1547803289.246186,69146,3,0
1,NewOrder,1547803289.288352,288715,0,0
5,StockLevel,1547803289.288353,6282,8,0
1,NewOrder,1547803289.288415,288764,9,0
2,Payment,1547803289.288459,288633,7,0
1,NewOrder,1547803289.294739,282271,8,0
2,Payment,1547803289.315343,304432,3,0
2,Payment,1547803289.315344,304379,4,0
1,NewOrder,1547803289.315376,304535,5,0
1,NewOrder,1547803289.315458,304335,1,0
1,NewOrder,1547803289.315551,304418,2,0
2,Payment,1547803289.315724,304393,6,0
2,Payment,1547803289.577028,61041,8,0
1,NewOrder,1547803289.577092,61145,0,0
5,StockLevel,1547803289.577104,6330,7,0
2,Payment,1547803289.577187,60978,9,0
1,NewOrder,1547803289.583447,54709,7,0
1,NewOrder,1547803289.619734,36631,4,0
3,OrderStatus,1547803289.619785,2310,3,0
1,NewOrder,1547803289.619803,36589,1,0
2,Payment,1547803289.619921,36595,5,0
1,NewOrder,1547803289.619978,36496,2,0
2,Payment,1547803289.620133,36311,6,0
1,NewOrder,1547803289.622109,34453,3,0
2,Payment,1547803289.638080,119444,8,0
5,StockLevel,1547803289.638165,2423,7,0
1,NewOrder,1547803289.638174,119531,9,0
1,NewOrder,1547803289.638251,119459,0,0
2,Payment,1547803289.640596,117026,7,0
2,Payment,1547803289.656379,136134,4,0
2,Payment,1547803289.656404,135830,1,0
2,Payment,1547803289.656453,135873,6,0
1,NewOrder,1547803289.656486,136051,2,0
1,NewOrder,1547803289.656522,135941,5,0
2,Payment,1547803289.656571,135749,3,0
3,OrderStatus,1547803289.757539,1726,8,0
1,NewOrder,1547803289.757640,77581,7,0
1,NewOrder,1547803289.757724,77546,9,0
1,NewOrder,1547803289.757727,77585,0,0
1,NewOrder,1547803289.759276,75945,8,0
2,Payment,1547803289.792247,68847,1,0
1,NewOrder,1547803289.792336,69097,3,0
2,Payment,1547803289.792338,68760,6,0
2,Payment,1547803289.792475,69031,5,0
2,Payment,1547803289.792528,68675,4,0
1,NewOrder,1547803289.792549,68528,2,0
2,Payment,1547803289.835234,34936,8,0
1,NewOrder,1547803289.835237,35078,7,0
2,Payment,1547803289.835281,34782,9,0
1,NewOrder,1547803289.835324,34773,0,0
2,Payment,1547803289.861097,18757,2,0
2,Payment,1547803289.861112,18811,1,0
2,Payment,1547803289.861112,18080,6,0
1,NewOrder,1547803289.861211,18003,4,0
1,NewOrder,1547803289.861444,18545,3,0
2,Payment,1547803289.861521,17654,5,0
1,NewOrder,1547803289.870073,112232,9,0
1,NewOrder,1547803289.870105,112346,0,0
2,Payment,1547803289.870188,76841,8,0
1,NewOrder,1547803289.870328,111969,7,0
5,StockLevel,1547803289.879189,2863,5,0
2,Payment,1547803289.879202,103062,6,0
1,NewOrder,1547803289.879225,103287,4,0
1,NewOrder,1547803289.879875,102439,2,0
1,NewOrder,1547803289.879934,102596,1,0
1,NewOrder,1547803289.880002,102429,3,0
2,Payment,1547803289.882064,100305,5,0
1,NewOrder,1547803289.947049,60754,8,0
2,Payment,1547803289.982281,353080,6,0
1,NewOrder,1547803289.982320,353229,7,0
2,Payment,1547803289.982321,352969,9,0
1,NewOrder,1547803289.982326,353144,2,0
1,NewOrder,1547803289.982383,352914,5,0
2,Payment,1547803289.982442,352848,3,0
1,NewOrder,1547803289.982460,352830,0,0
2,Payment,1547803289.982523,352941,4,0
1,NewOrder,1547803289.982543,352747,1,0
1,NewOrder,1547803290.007829,627904,8,0
2,Payment,1547803290.335318,569017,1,0
2,Payment,1547803290.335318,568765,3,0
1,NewOrder,1547803290.335318,568743,9,0
2,Payment,1547803290.335323,568772,5,0
3,OrderStatus,1547803290.335373,1837,6,0
2,Payment,1547803290.335429,568811,0,0
1,NewOrder,1547803290.335475,568957,4,0
1,NewOrder,1547803290.335480,568580,2,0
1,NewOrder,1547803290.335559,569191,7,0
2,Payment,1547803290.337224,567354,6,0
2,Payment,1547803290.635775,293322,8,0
2,Payment,1547803290.904092,51526,9,0
2,Payment,1547803290.904092,51639,3,0
2,Payment,1547803290.904092,51509,2,0
1,NewOrder,1547803290.904114,51708,5,0
1,NewOrder,1547803290.904255,51459,0,0
1,NewOrder,1547803290.904348,51279,1,0
1,NewOrder,1547803290.904445,51182,4,0
3,OrderStatus,1547803290.904589,2293,6,0
1,NewOrder,1547803290.904765,50912,7,0
2,Payment,1547803290.906899,48734,6,0
2,Payment,1547803290.929119,51643,8,0
1,NewOrder,1547803290.955612,53429,2,0
2,Payment,1547803290.955629,53436,9,0
1,NewOrder,1547803290.955637,53397,4,0
1,NewOrder,1547803290.955638,53374,1,0
1,NewOrder,1547803290.955644,53399,6,0
1,NewOrder,1547803290.955685,53385,7,0
2,Payment,1547803290.955722,53268,0,0
1,NewOrder,1547803290.955746,53371,3,0
2,Payment,1547803290.955835,53207,5,0
2,Payment,1547803290.980779,36487,8,0
1,NewOrder,1547803291.009011,86563,0,0
1,NewOrder,1547803291.009042,86257,1,0
2,Payment,1547803291.009050,76677,4,0
1,NewOrder,1547803291.009060,76654,2,0
1,NewOrder,1547803291.009065,86137,6,0
5,StockLevel,1547803291.009066,2922,5,0
1,NewOrder,1547803291.009084,76624,7,0
2,Payment,1547803291.009087,76576,9,0
1,NewOrder,1547803291.009129,86467,3,0
3,OrderStatus,1547803291.012001,1752,5,0
1,NewOrder,1547803291.013767,81530,5,0
2,Payment,1547803291.017277,77923,8,0
1,NewOrder,1547803291.085697,453326,9,0
1,NewOrder,1547803291.085736,44153,2,0
1,NewOrder,1547803291.085737,453214,7,0
1,NewOrder,1547803291.085742,453356,4,0
2,Payment,1547803291.095217,443677,8,0
2,Payment,1547803291.095217,443909,6,0
2,Payment,1547803291.095309,443561,5,0
3,OrderStatus,1547803291.095310,1647,1,0
1,NewOrder,1547803291.095583,443522,0,0
2,Payment,1547803291.095606,443524,3,0
2,Payment,1547803291.096970,441888,1,0
2,Payment,1547803291.129903,434474,2,0
2,Payment,1547803291.538890,59887,5,0
2,Payment,1547803291.538895,59821,1,0
2,Payment,1547803291.538907,59895,8,0
2,Payment,1547803291.538963,59855,7,0
2,Payment,1547803291.539035,60123,9,0
1,NewOrder,1547803291.539113,60146,0,0
1,NewOrder,1547803291.539136,59657,6,0
1,NewOrder,1547803291.539140,59561,3,0
1,NewOrder,1547803291.539153,60213,4,0
1,NewOrder,1547803291.564399,42938,2,0
2,Payment,1547803291.598714,43133,3,0
2,Payment,1547803291.598724,43221,1,0
1,NewOrder,1547803291.598795,51686,5,0
2,Payment,1547803291.598805,43122,6,0
2,Payment,1547803291.598816,43089,8,0
2,Payment,1547803291.598829,43112,7,0
1,NewOrder,1547803291.599166,51354,9,0
2,Payment,1547803291.599269,42667,0,0
1,NewOrder,1547803291.599377,42483,4,0
2,Payment,1547803291.607349,43123,2,0
5,StockLevel,1547803291.641858,5308,3,0
1,NewOrder,1547803291.641888,320809,4,0
1,NewOrder,1547803291.641925,144427,8,0
2,Payment,1547803291.641939,144166,6,0
2,Payment,1547803291.641953,144289,7,0
2,Payment,1547803291.641953,144076,1,0
2,Payment,1547803291.641959,144239,0,0
5,StockLevel,1547803291.647179,3798,3,0
1,NewOrder,1547803291.650482,312331,2,0
1,NewOrder,1547803291.650498,312199,5,0
2,Payment,1547803291.650531,312273,9,0
1,NewOrder,1547803291.650987,311878,3,0
2,Payment,1547803291.786049,419295,1,0
1,NewOrder,1547803291.786116,418943,6,0
2,Payment,1547803291.786214,418964,0,0
2,Payment,1547803291.786254,418847,7,0
2,Payment,1547803291.786363,418729,8,0
2,Payment,1547803291.962717,659688,4,0
2,Payment,1547803291.962717,659300,5,0
2,Payment,1547803291.962813,659315,9,0
1,NewOrder,1547803291.962822,659422,2,0
2,Payment,1547803291.962883,659441,3,0
2,Payment,1547803292.205088,534340,6,0
2,Payment,1547803292.205105,534456,8,0
1,NewOrder,1547803292.205113,534476,7,0
2,Payment,1547803292.205197,534464,0,0
1,NewOrder,1547803292.205364,534043,1,0
2,Payment,1547803292.622034,184732,5,0
2,Payment,1547803292.622141,184849,9,0
2,Payment,1547803292.622256,184345,2,0
2,Payment,1547803292.622335,184523,3,0
2,Payment,1547803292.622415,184596,4,0
3,OrderStatus,1547803292.739425,1923,1,0
1,NewOrder,1547803292.739454,85556,6,0
2,Payment,1547803292.739570,85249,8,0
1,NewOrder,1547803292.739613,6771,7,0
4,Delivery,1547803292.739723,85153,0,0
2,Payment,1547803292.741362,83496,1,0
2,Payment,1547803292.746395,78589,7,0
1,NewOrder,1547803292.806614,60995,2,0
2,Payment,1547803292.806780,60838,5,0
1,NewOrder,1547803292.806869,60834,3,0
1,NewOrder,1547803292.806999,60545,9,0
2,Payment,1547803292.807025,60521,4,0
1,NewOrder,1547803292.824838,52063,8,0
1,NewOrder,1547803292.824869,52032,1,0
2,Payment,1547803292.824888,52071,0,0
1,NewOrder,1547803292.824994,52008,7,0
1,NewOrder,1547803292.825038,51863,6,0
1,NewOrder,1547803292.867565,18922,9,0
1,NewOrder,1547803292.867565,28747,4,0
2,Payment,1547803292.867617,18944,2,0
1,NewOrder,1547803292.867629,28640,5,0
2,Payment,1547803292.867718,18759,3,0
2,Payment,1547803292.876915,19475,1,0
1,NewOrder,1547803292.876915,19359,6,0
5,StockLevel,1547803292.876916,4725,8,0
2,Payment,1547803292.876975,19306,0,0
1,NewOrder,1547803292.877013,19268,7,0
1,NewOrder,1547803292.881661,23990,8,0
5,StockLevel,1547803292.886493,2075,3,0
1,NewOrder,1547803292.886499,19292,9,0
1,NewOrder,1547803292.886572,19098,2,0
1,NewOrder,1547803292.888577,17162,3,0
2,Payment,1547803292.896282,19312,5,0
1,NewOrder,1547803292.896288,19299,6,0
1,NewOrder,1547803292.896292,19237,0,0
1,NewOrder,1547803292.896292,19236,7,0
1,NewOrder,1547803292.896321,30887,4,0
2,Payment,1547803292.896400,19170,1,0
1,NewOrder,1547803292.905664,21515,8,0
1,NewOrder,1547803292.905680,21563,2,0
1,NewOrder,1547803292.905747,21424,3,0
1,NewOrder,1547803292.905802,21369,9,0
2,Payment,1547803292.915544,20840,0,0
2,Payment,1547803292.915547,21049,7,0
3,OrderStatus,1547803292.915580,1305,1,0
2,Payment,1547803292.915601,21037,6,0
1,NewOrder,1547803292.915608,21098,5,0
3,OrderStatus,1547803292.916892,825,1,0
1,NewOrder,1547803292.917725,18959,1,0
2,Payment,1547803292.927184,19365,9,0
1,NewOrder,1547803292.927186,29830,3,0
1,NewOrder,1547803292.927190,19361,8,0
1,NewOrder,1547803292.927219,19474,4,0
1,NewOrder,1547803292.927259,19337,2,0
2,Payment,1547803292.936405,20569,0,0
2,Payment,1547803292.936610,20347,7,0
3,OrderStatus,1547803292.936649,1670,6,0
1,NewOrder,1547803292.936697,20257,1,0
2,Payment,1547803292.936714,20306,5,0
5,StockLevel,1547803292.938335,4424,6,0
1,NewOrder,1547803292.942771,23957,6,0
1,NewOrder,1547803292.946570,20131,9,0
1,NewOrder,1547803292.946571,20108,8,0
2,Payment,1547803292.946612,20038,2,0
4,Delivery,1547803292.946703,29384,4,0
2,Payment,1547803292.956971,19036,7,0
2,Payment,1547803292.956971,19081,1,0
2,Payment,1547803292.956982,18919,0,0
1,NewOrder,1547803292.957039,8163,3,0
2,Payment,1547803292.957039,18934,5,0
1,NewOrder,1547803292.965213,20728,3,0
3,OrderStatus,1547803292.966663,1724,2,0
1,NewOrder,1547803292.966692,19146,8,0
1,NewOrder,1547803292.966716,19148,9,0
2,Payment,1547803292.966740,19111,6,0
1,NewOrder,1547803292.968406,26969,2,0
1,NewOrder,1547803292.975916,19413,0,0
